,0,1,2,3,0,1,2,3,0,1,2,3
0,66286.07795950928,20686.65706650321,3.0751346644961206,0.2357319476554408,1093.8344525289892,310.1624594251608,4.977890125682148,0.2695390708846835,0.0014925565511953052,0.0005107621783332986,5.54141767563499,0.8325426210058592
1,73263.95566044826,23571.934425643773,33.53584134795863,0.8993881075073117,865.6736735997075,253.25998583779315,35.13686156799368,0.922382882863971,0.004940136650972361,0.00153162314568316,15.100446668278792,1.647831096770806
2,86510.62682113111,30973.978361808553,45.352562445436526,0.7272935653660316,3745.4774322651224,1068.2889390654389,37.71280433450313,0.9426474944482632,0.014045198239701564,0.00405705191787073,15.681780284260277,0.6804174366953555
3,9435.26011894871,3168.7827619987074,33.3636395628901,0.7134143617004681,353.9444289991707,89.99718609923116,33.4345188296196,0.5482857290640715,0.022751685079184982,0.0061939176351292384,26.634564910507567,0.7724500375368256
4,80504.48666591352,24909.791704402134,9.057881731287445,0.4975135298185772,1274.201886636915,336.9945530677352,64.96230075146748,0.8942236055626029,0.002757368489128885,0.0007613898720429146,36.24347201750747,0.7832438774139601
5,130128.7448480492,39952.52027847477,26.679798464373018,0.6177647052506652,3954.1631183505997,1001.0926585856796,79.75538174981597,0.8767232090704062,0.014254240905137983,0.0032745675807322257,60.16451504775965,0.8175620048251276
6,19274.855313351345,6028.200123470632,24.10487017740589,1.2409905262563428,370.92936945826966,95.7459175345931,94.78285292821224,1.012419067586332,0.00895672239480141,0.002381757052219575,68.5097515312375,0.9540462973364362
7,13608.778684903094,4135.544146766378,27.183852809507965,0.4658718200705619,112.85730806624524,32.89701897477162,37.89521579989844,0.9030554228368679,0.0029624838795473834,0.0008303212955124531,18.164393212314273,1.1767797758270422
8,14486.004709159435,5197.829820882058,60.185562153826396,1.12087762996132,115.65075351823921,36.62473484098695,49.42586527940497,0.9898576984050528,0.006675594420247513,0.001978693959642869,38.124335026988014,1.0135322360706382
9,3193.752785248683,927.2324083071505,35.41195200295636,0.7268339146864562,13.166689428999753,4.430496664563152,55.97598055867727,0.9398023227861231,0.004343574413621236,0.001280360760461682,45.533446958880184,1.045438755590272
